country,iso3,year,region,gdp_pc,gini,homicide_rate
Romania,ROU,2006,Europe,21270.467,0.396408200263977,1.6971123
Romania,ROU,2007,Europe,23148.574,0.375477135181427,1.8159416
Romania,ROU,2008,Europe,25728.3,0.3642873466014862,1.4576174
Romania,ROU,2009,Europe,24512.307,0.3556433618068695,1.2538316
Romania,ROU,2010,Europe,23695.225,0.3547110557556152,1.3018428
Romania,ROU,2011,Europe,24882.553,0.3586669266223907,1.0107479
Romania,ROU,2012,Europe,25469.354,0.3654547035694122,1.051668
Romania,ROU,2013,Europe,25635.37,0.3691512048244476,1.0865816
Romania,ROU,2014,Europe,26790.684,0.3600910604000091,1.62759
Romania,ROU,2015,Europe,27766.688,0.3591363131999969,1.706002
Romania,ROU,2016,Europe,28725.11,0.3440666794776916,1.5472479
Romania,ROU,2017,Europe,31259.43,0.360126256942749,1.295113
Romania,ROU,2018,Europe,33139.85,0.3575841188430786,1.2756487
Romania,ROU,2019,Europe,34634.26,0.3480053842067718,1.2511832
Romania,ROU,2020,Europe,33572.508,0.345702052116394,1.4490161
Romania,ROU,2021,Europe,35713.77,0.3385264873504638,1.2676536
Romania,ROU,2022,Europe,37353.047,0.3230303525924682,1.2886885
Romania,ROU,2023,Europe,38171.207,0.2982894480228424,1.1088748
Russia,RUS,1993,Europe,21899.518,0.4538547694683075,30.418112
Russia,RUS,1996,Europe,17699.87,0.4609862864017486,26.39235
Russia,RUS,1997,Europe,17977.352,0.3840920031070709,23.668655
Russia,RUS,1998,Europe,17052.756,0.3813700377941131,22.726913
Russia,RUS,1999,Europe,18200.32,0.3744338750839233,25.960669
Russia,RUS,2000,Europe,20104.75,0.3709274232387543,28.00615
Russia,RUS,2001,Europe,21219.904,0.3692498505115509,29.374348
Russia,RUS,2002,Europe,22319.678,0.3728376924991607,30.322153
Russia,RUS,2003,Europe,24057.928,0.3997154831886291,28.645853
Russia,RUS,2004,Europe,25894.146,0.4031583070755005,27.039518
Russia,RUS,2005,Europe,27656.658,0.4126559793949127,24.644897
Russia,RUS,2006,Europe,30022.672,0.4095093905925751,20.016245
Russia,RUS,2007,Europe,32630.37,0.4227247238159179,17.640097
Russia,RUS,2008,Europe,34342.227,0.4156858325004577,12.647081
Russia,RUS,2009,Europe,31654.004,0.3984560072422027,12.274349
Russia,RUS,2010,Europe,33063.586,0.3954897820949554,11.595555
Russia,RUS,2011,Europe,34444.645,0.3974931538105011,11.229227
Russia,RUS,2012,Europe,35740.7,0.4071482717990875,11.259882
Russia,RUS,2013,Europe,36260.066,0.4088442325592041,11.087514
Russia,RUS,2014,Europe,35853.246,0.3988122045993805,11.39619
Russia,RUS,2015,Europe,35037.152,0.3771053850650787,11.455697
Russia,RUS,2016,Europe,35005.45,0.3684850037097931,10.88225
Russia,RUS,2017,Europe,35570.39,0.3723907172679901,9.093161
Russia,RUS,2018,Europe,36536.695,0.3747300505638122,8.170448
Russia,RUS,2019,Europe,37319.32,0.3773686289787292,7.644691
Russia,RUS,2020,Europe,36376.336,0.3606824278831482,7.308127
Rwanda,RWA,2010,Africa,1779.1586,0.4722191393375397,2.820436
Rwanda,RWA,2013,Africa,2032.4048,0.4511156678199768,3.236176
Rwanda,RWA,2016,Africa,2316.6372,0.4370951056480407,3.288816
Solomon Islands,SLB,2005,Oceania,2287.2737,0.4608763456344604,5.382126
Sierra Leone,SLE,2011,Africa,2590.5283,0.3403017818927765,2.9277072
El Salvador,SLV,1995,North America,7057.9204,0.4984672665596008,138.43839
El Salvador,SLV,1996,North America,7062.3003,0.5095692276954651,116.99682
El Salvador,SLV,1998,North America,7381.1147,0.5437270998954773,94.95338
El Salvador,SLV,1999,North America,7498.4673,0.5207594633102417,65.01631
El Salvador,SLV,2000,North America,7545.4478,0.5146319270133972,59.747288
El Salvador,SLV,2001,North America,7580.323,0.5134626030921936,60.15355
El Salvador,SLV,2002,North America,7675.671,0.5185059905052185,47.35552
El Salvador,SLV,2003,North America,7780.272,0.5043299198150635,55.9464
El Salvador,SLV,2004,North America,7841.532,0.4779801666736603,64.899475
El Salvador,SLV,2005,North America,8050.5347,0.4847163259983063,64.639915
El Salvador,SLV,2006,North America,8404.247,0.4568923115730285,65.424706
El Salvador,SLV,2007,North America,8548.835,0.4521746933460235,58.188057
El Salvador,SLV,2008,North America,8704.806,0.4688558876514435,52.725887
El Salvador,SLV,2009,North America,8494.498,0.4582484066486358,72.45036
El Salvador,SLV,2010,North America,8648.93,0.4351325929164886,65.70264
El Salvador,SLV,2011,North America,8943.062,0.4231797754764557,71.771904
El Salvador,SLV,2012,North America,9165.42,0.4182883203029632,42.42739
El Salvador,SLV,2013,North America,9327.564,0.4335865080356598,40.93608
El Salvador,SLV,2014,North America,9451.744,0.4155943989753723,63.622078
El Salvador,SLV,2015,North America,9646.154,0.4055181443691253,107.63823
El Salvador,SLV,2016,North America,9863.761,0.399785429239273,85.0858
El Salvador,SLV,2017,North America,10064.794,0.3800715208053589,63.76404
El Salvador,SLV,2018,North America,10297.203,0.3861057162284851,53.795876
El Salvador,SLV,2019,North America,10543.938,0.3877876400947571,38.538696
El Salvador,SLV,2021,North America,10809.714,0.3901063203811645,17.343956
El Salvador,SLV,2022,North America,11085.618,0.3875299990177154,7.897688
Serbia,SRB,2012,Europe,17121.162,0.3988659977912903,1.5017837
Serbia,SRB,2013,Europe,17282.336,0.3944474756717682,1.9103432
Serbia,SRB,2014,Europe,17053.244,0.4043598473072052,1.6327202
Serbia,SRB,2015,Europe,17362.838,0.404602438211441,1.3932908
Serbia,SRB,2016,Europe,17973.297,0.387736439704895,1.6278228
Serbia,SRB,2017,Europe,18496.252,0.3610448837280273,1.2158043
Serbia,SRB,2018,Europe,19462.25,0.3500294685363769,1.4957224
Serbia,SRB,2019,Europe,20496.438,0.344751238822937,1.2632512
Serbia,SRB,2020,Europe,20437.4,0.3495087027549743,1.2160146
Serbia,SRB,2021,Europe,22271.162,0.3312888145446777,1.1264837
Serbia,SRB,2022,Europe,23456.297,0.3280288875102997,1.0896432
Sao Tome and Principe,STP,2010,Africa,4882.048,0.3082126975059509,3.3002937
Suriname,SUR,2022,South America,18742.588,0.3917989730834961,7.221213
Slovakia,SVK,1996,Europe,16744.068,0.2627550363540649,2.4615712
Slovakia,SVK,2004,Europe,21851.955,0.2707678079605102,2.0089142
Slovakia,SVK,2005,Europe,23266.758,0.2929649353027344,1.7296871
Slovakia,SVK,2006,Europe,25342.31,0.25797039270401,1.5250577
Slovakia,SVK,2007,Europe,28075.807,0.2466471493244171,1.5250143
Slovakia,SVK,2008,Europe,29556.262,0.2602499127388,1.5987743
Slovakia,SVK,2009,Europe,27891.896,0.272309809923172,1.4484484
Slovakia,SVK,2010,Europe,29758.174,0.2731572091579437,1.650639
Slovakia,SVK,2011,Europe,30481.377,0.2653827965259552,1.7784007
Slovakia,SVK,2012,Europe,30907.04,0.2611581087112427,1.3876371
Slovakia,SVK,2013,Europe,31090.988,0.2808615267276764,1.4416622
Slovakia,SVK,2014,Europe,31901.943,0.2610344290733337,1.3295833
Slovakia,SVK,2015,Europe,33521.594,0.2649123668670654,0.88556343
Slovakia,SVK,2016,Europe,34130.504,0.2515496909618377,1.1055304
Slovakia,SVK,2017,Europe,35057.223,0.2323736548423767,1.4717515
Slovakia,SVK,2018,Europe,36430.793,0.2497001886367797,1.2308863
Slovakia,SVK,2019,Europe,37209.535,0.2323232442140579,1.3943354
Slovakia,SVK,2020,Europe,36216.4,0.2421942502260208,1.1548988
Slovakia,SVK,2021,Europe,38346.094,0.2411022037267685,1.0105169
Slovakia,SVK,2022,Europe,38664.906,0.2407892644405365,0.76737607
Slovakia,SVK,2023,Europe,39518.223,0.2381771504878997,1.1235844
Slovenia,SVN,1993,Europe,22520.738,0.2911778092384338,1.3060007
Slovenia,SVN,1997,Europe,26806.463,0.2412150055170059,1.8141527
Slovenia,SVN,1999,Europe,29125.89,0.2404288649559021,1.2618654
Slovenia,SVN,2004,Europe,34298.13,0.2479073256254196,1.3543712
Slovenia,SVN,2005,Europe,35558.38,0.2463474124670028,1.0015457
Slovenia,SVN,2006,Europe,37539.46,0.243639275431633,0.5990673
Slovenia,SVN,2007,Europe,39995.207,0.2435475289821624,1.1915652
Slovenia,SVN,2008,Europe,41278.61,0.2371801882982254,0.4938063
Slovenia,SVN,2009,Europe,37802.09,0.2478773593902588,0.63862985
Slovenia,SVN,2010,Europe,38056.18,0.2493325918912887,0.73363554
Slovenia,SVN,2011,Europe,38226.125,0.2486803382635116,0.7809434
Slovenia,SVN,2012,Europe,37033.766,0.2558550238609314,0.6818223
Slovenia,SVN,2013,Europe,36678.875,0.2624110579490661,0.5835323
Slovenia,SVN,2014,Europe,37655.2,0.256575345993042,0.77730256
Slovenia,SVN,2015,Europe,38527.42,0.2540846467018127,0.97089875
Slovenia,SVN,2016,Europe,39667.457,0.2475793659687042,0.48511356
Slovenia,SVN,2017,Europe,41692.836,0.2421930730342865,0.9212523
Slovenia,SVN,2018,Europe,43361.094,0.2463336437940597,0.43489176
Slovenia,SVN,2019,Europe,44569.586,0.2438423186540603,0.6719658
Slovenia,SVN,2020,Europe,42463.562,0.2403152883052826,0.5232067
Slovenia,SVN,2021,Europe,45914.06,0.2428227961063385,0.42583513
Slovenia,SVN,2022,Europe,47050.066,0.2430506497621536,0.61459094
Slovenia,SVN,2023,Europe,47977.426,0.2468195855617523,0.56646633
Sweden,SWE,1992,Europe,39120.926,0.2490873336791992,1.3152469
Sweden,SWE,1995,Europe,40736.426,0.2523650527000427,0.9856903
Sweden,SWE,2000,Europe,48284.8,0.2696006000041961,1.0820435
Sweden,SWE,2001,Europe,48810.645,0.2654536068439483,0.97796524
Sweden,SWE,2002,Europe,49760.215,0.2621690630912781,1.1316468
Sweden,SWE,2003,Europe,50507.934,0.2526851892471313,0.94882685
Sweden,SWE,2004,Europe,52412.41,0.2614011168479919,1.1897074
Sweden,SWE,2005,Europe,53661.316,0.2682101726531982,0.9191817
Sweden,SWE,2006,Europe,55855.496,0.2635122835636139,1.0021338
Sweden,SWE,2007,Europe,57230.79,0.27114138007164,1.2133436
Sweden,SWE,2008,Europe,56262.47,0.2811915874481201,0.8893806
Sweden,SWE,2009,Europe,53411.2,0.2733984291553497,1.0001355
Sweden,SWE,2010,Europe,56003.27,0.2773614823818207,0.97033215
Sweden,SWE,2011,Europe,57340.504,0.2760522961616516,0.8572101
Sweden,SWE,2012,Europe,56682.02,0.2764386534690857,0.71432424
Sweden,SWE,2013,Europe,56843.164,0.2882274687290191,0.90619147
Sweden,SWE,2014,Europe,57574.05,0.2838863730430603,0.8972371
Sweden,SWE,2015,Europe,59468.355,0.2920967936515808,1.1429176
Sweden,SWE,2016,Europe,59977.387,0.2956119775772095,1.0681952
Sweden,SWE,2017,Europe,60288.8,0.2877413332462311,1.1234993
Sweden,SWE,2018,Europe,60647.45,0.2997155487537384,1.0613829
Sweden,SWE,2019,Europe,61601.63,0.2930463254451751,1.0798584
Sweden,SWE,2020,Europe,59975.363,0.2887060344219208,1.197641
Sweden,SWE,2021,Europe,62731.7,0.2976534366607666,1.0848558
Sweden,SWE,2022,Europe,63088.42,0.3160836100578308,1.1060958
Sweden,SWE,2023,Europe,62662.766,0.2927832901477813,1.146757
Eswatini,SWZ,1994,Africa,5427.35,0.5871372818946838,15.65054
Eswatini,SWZ,2000,Africa,6106.0747,0.5311352014541626,12.290987
Eswatini,SWZ,2009,Africa,7988.5977,0.5144217014312744,16.920727
Eswatini,SWZ,2016,Africa,9402.509,0.5457979440689087,10.091278
Seychelles,SYC,2006,Africa,21341.86,0.4276761710643768,9.958727
Seychelles,SYC,2013,Africa,24770.652,0.4682198166847229,17.63107
Seychelles,SYC,2018,Africa,32841.426,0.3212532103061676,7.8233657
Syria,SYR,2003,Asia,8177.545,0.3751460313796997,2.2639236
Syria,SYR,2006,Asia,8885.806,0.4014725089073181,2.2712202
Syria,SYR,2009,Asia,9284.102,0.4039477705955505,2.1659038
Thailand,THA,1990,Asia,8701.954,0.452656477689743,9.762812
Thailand,THA,1992,Asia,9886.899,0.478579580783844,10.540884
Thailand,THA,1994,Asia,11215.037,0.4347021281719208,8.592106
Thailand,THA,1996,Asia,12456.329,0.4290492236614227,7.4666142
Thailand,THA,1998,Asia,10897.153,0.414557933807373,8.713866
Thailand,THA,1999,Asia,11253.388,0.4309158623218536,8.109274
Thailand,THA,2000,Asia,11622.525,0.4283366799354553,8.1608925
Thailand,THA,2002,Asia,12512.184,0.4194449484348297,7.0612288
Thailand,THA,2004,Asia,13997.001,0.4254031181335449,6.528444
Thailand,THA,2006,Asia,15051.061,0.4181903302669525,7.0409536
Thailand,THA,2007,Asia,15742.655,0.3976151645183563,6.609302
Thailand,THA,2008,Asia,15891.782,0.4028827250003814,5.876974
Thailand,THA,2009,Asia,15665.903,0.3960126340389251,5.4359093
Thailand,THA,2010,Asia,16730.37,0.3940277099609375,5.328127
Thailand,THA,2011,Asia,16766.348,0.3745903372764587,4.792253
Tajikistan,TJK,1999,Asia,1275.8225,0.2953243553638458,5.750302
Tajikistan,TJK,2003,Asia,1736.6404,0.327194482088089,2.4629896
Tajikistan,TJK,2004,Asia,1878.287,0.3360194861888885,2.0911424
Tajikistan,TJK,2007,Asia,2181.898,0.3218031823635101,1.8347406
Tajikistan,TJK,2009,Asia,2349.5002,0.3077495396137237,1.2950203
Turkmenistan,TKM,1998,Asia,4323.302,0.4080692827701568,7.822231
East Timor,TLS,2007,Asia,3256.5698,0.2782331705093384,6.1698356
Tonga,TON,2000,Oceania,5808.265,0.3769017457962036,0.9739232
Tonga,TON,2009,Oceania,5453.875,0.3749648928642273,7.4625125
Tunisia,TUN,2005,Africa,10529.16,0.3773338198661804,2.5352318
Tunisia,TUN,2010,Africa,12458.271,0.3846648633480072,2.656516
Turkey,TUR,2003,Asia,15255.718,0.4218433797359466,4.1824083
Turkey,TUR,2004,Asia,16583.883,0.412875086069107,4.2482705
Turkey,TUR,2005,Asia,17902.596,0.4261465668678283,4.7670865
Turkey,TUR,2006,Asia,18972.01,0.3964741230010986,4.522784
Turkey,TUR,2007,Asia,19909.084,0.3844279944896698,5.0868835
Turkey,TUR,2008,Asia,19839.584,0.3902054131031036,4.5512767
Turkey,TUR,2010,Asia,19897.447,0.3878507912158966,4.1774163
Turkey,TUR,2011,Asia,21760.43,0.400393545627594,4.1244917
Turkey,TUR,2012,Asia,22517.715,0.4016893804073334,4.276755
Turkey,TUR,2015,Asia,25984.803,0.4285445809364319,2.7932532
Turkey,TUR,2016,Asia,26489.645,0.4187370538711548,3.3116117
Turkey,TUR,2017,Asia,28194.688,0.4353172481060028,3.058363
Turkey,TUR,2018,Asia,28780.303,0.4244142472743988,2.5599422
Turkey,TUR,2019,Asia,28741.053,0.4383380115032196,2.395801
Turkey,TUR,2020,Asia,28976.719,0.4304501116275787,2.4903681
Turkey,TUR,2021,Asia,32105.547,0.4436482787132263,2.4975126
Turkey,TUR,2022,Asia,33520.812,0.4446767568588257,2.6212268
Tuvalu,TUV,2010,Oceania,3506.0603,0.391390323638916,9.421518
Tanzania,TZA,2011,Africa,2779.7078,0.3778314888477325,9.013811
Tanzania,TZA,2018,Africa,3392.6887,0.4049122929573059,4.759986
Uganda,UGA,1996,Africa,1367.9457,0.3904234170913696,8.506209
Uganda,UGA,2009,Africa,2188.299,0.4418968260288238,10.279433
Uganda,UGA,2012,Africa,2405.0945,0.4100933969020843,11.841303
Uganda,UGA,2016,Africa,2554.2278,0.4275335967540741,11.551799
Uganda,UGA,2019,Africa,2689.4102,0.4270217716693878,10.972185
Ukraine,UKR,1992,Europe,18671.873,0.2970883250236511,6.4406796
Ukraine,UKR,1993,Europe,16012.372,0.2892698347568512,7.060155
Ukraine,UKR,1995,Europe,10983.009,0.3923101723194122,8.529863
Ukraine,UKR,1996,Europe,9969.501,0.3515347838401794,9.557627
Ukraine,UKR,2002,Europe,12092.789,0.2904569506645202,8.825473
Ukraine,UKR,2003,Europe,13342.88,0.2866489291191101,8.363838
Ukraine,UKR,2004,Europe,15021.066,0.2893401682376861,7.2676864
Ukraine,UKR,2005,Europe,15610.573,0.2902071475982666,6.3674784
Ukraine,UKR,2006,Europe,16901.508,0.2979439198970794,6.256518
Ukraine,UKR,2007,Europe,18374.014,0.2701268792152405,5.6222754
Ukraine,UKR,2008,Europe,18883.986,0.2663823068141937,5.2670727
Ukraine,UKR,2009,Europe,16092.796,0.2531666457653045,4.8044205
Ukraine,UKR,2010,Europe,16811.795,0.2481897622346878,4.279318
Ukraine,UKR,2012,Europe,17848.74,0.2474065721035003,5.0551767
Ukraine,UKR,2014,Europe,16978.812,0.2402536571025848,6.1884985
Ukraine,UKR,2017,Europe,16310.36,0.2604904770851135,6.0546646
Ukraine,UKR,2018,Europe,16978.984,0.2607148587703705,4.428331
Ukraine,UKR,2019,Europe,17636.555,0.2661946713924408,4.0482717
Ukraine,UKR,2020,Europe,17092.54,0.2562736272811889,3.8003569
Uruguay,URY,2006,South America,19560.082,0.4594137966632843,6.140739
Uruguay,URY,2007,South America,20803.893,0.4640476703643799,5.8874364
Uruguay,URY,2008,South America,22249.383,0.4508153200149536,6.6925535
Uruguay,URY,2009,South America,23138.082,0.4554151892662048,6.8276067
Uruguay,URY,2010,South America,24879.836,0.4447481036186218,6.177341
Uruguay,URY,2011,South America,26099.322,0.421751469373703,5.98168
Uruguay,URY,2012,South America,26953.281,0.3990043401718139,8.005034
Uruguay,URY,2013,South America,28119.482,0.4045079350471496,7.772012
Uruguay,URY,2014,South America,28935.098,0.4011094272136688,7.9849014
Uruguay,URY,2015,South America,28941.629,0.4012860059738159,8.699481
Uruguay,URY,2016,South America,29332.566,0.3969535529613495,7.9010844
Uruguay,URY,2017,South America,29762.434,0.3946439027786255,8.351933
Uruguay,URY,2018,South America,29757.94,0.3968712091445923,12.402291
Uruguay,URY,2019,South America,30010.574,0.3967631459236145,11.597768
Uruguay,URY,2020,South America,27788.186,0.4015562534332275,10.032457
Uruguay,URY,2021,South America,29431.885,0.4077686071395874,9.008759
Uruguay,URY,2022,South America,30804.703,0.4055169522762298,11.294893
Uruguay,URY,2023,South America,31059.254,0.4086753726005554,11.245305
United States,USA,1990,North America,44378.523,0.382624864578247,9.25038
United States,USA,1991,North America,43742.027,0.3804483711719513,9.631872
United States,USA,1992,North America,44659.152,0.3837279379367828,9.15233
United States,USA,1993,North America,45286.934,0.4036308825016022,9.338498
United States,USA,1994,North America,46537.355,0.3998537957668304,8.786521
United States,USA,1995,North America,47220.957,0.3985359668731689,8.055755
United States,USA,1996,North America,48435.7,0.4030831456184387,7.2528057
United States,USA,1997,North America,49984.27,0.4052412211894989,6.6581826
United States,USA,1998,North America,51619.87,0.3995175063610077,6.147342
United States,USA,1999,North America,53474.047,0.3998439013957977,5.567722
United States,USA,2000,North America,55038.62,0.4013887047767639,5.5370793
United States,USA,2001,North America,55017.305,0.4059427380561828,6.695168
United States,USA,2002,North America,55436.117,0.4035202264785766,5.653043
United States,USA,2006,North America,60676.566,0.4169339835643768,5.7941914
United States,USA,2007,North America,61306.598,0.4108876287937164,5.67445
United States,USA,2008,North America,60798.434,0.4109227359294891,5.3988857
United States,USA,2009,North America,58714.973,0.4084994494915008,4.9992948
United States,USA,2010,North America,59789.414,0.4024135768413543,4.7328067
United States,USA,2011,North America,60245.484,0.411632776260376,4.6675463
United States,USA,2012,North America,61134.53,0.4115574359893799,4.6847305
United States,USA,2013,North America,61958.723,0.4087145030498504,4.4731393
United States,USA,2014,North America,63018.805,0.4173704087734222,4.3835735
United States,USA,2015,North America,64359.473,0.4145592749118805,4.8701963
United States,USA,2016,North America,65017.656,0.4133006930351257,5.28982
United States,USA,2017,North America,66155.555,0.413858413696289,5.205827
United States,USA,2018,North America,67719.766,0.4178259968757629,4.886937
United States,USA,2019,North America,69112.6,0.4190183877944946,4.934722
United States,USA,2020,North America,67342.07,0.4000106155872345,6.3546557
United States,USA,2021,North America,71307.4,0.3969644904136657,6.779722
United States,USA,2022,North America,72679.26,0.4169909954071045,6.5126743
United States,USA,2023,North America,74158.72,0.4181887805461883,5.7634077
Uzbekistan,UZB,2021,Asia,9247.644,0.3289114236831665,1.3987976
Vietnam,VNM,2002,Asia,4809.6216,0.3702962398529053,1.3545383
Vietnam,VNM,2004,Asia,5421.097,0.3678583204746246,1.3231436
Vietnam,VNM,2006,Asia,6098.245,0.3578861653804779,1.2754374
Vietnam,VNM,2008,Asia,6659.1357,0.3557031154632568,1.2820544
Vietnam,VNM,2010,Asia,7274.733,0.3925272524356842,1.5276401
Vanuatu,VUT,2019,Oceania,3512.072,0.3231757581233978,0.6849679
Samoa,WSM,2013,Oceania,6262.3237,0.3874345421791076,3.0261993
South Africa,ZAF,2000,Africa,11183.825,0.5776966214179993,46.136833
South Africa,ZAF,2005,Africa,12861.563,0.64761883020401,37.437843
South Africa,ZAF,2008,Africa,14297.688,0.6300899982452393,35.379326
South Africa,ZAF,2010,Africa,14164.996,0.6338256001472473,30.362572
South Africa,ZAF,2014,Africa,14643.339,0.6302571892738342,32.026356
Zambia,ZMB,1991,Africa,2364.8623,0.5942023396492004,8.569656
Zambia,ZMB,1993,Africa,2365.6296,0.525538444519043,8.896668
Zambia,ZMB,1998,Africa,2157.5735,0.4912264049053192,9.195976
Zambia,ZMB,2010,Africa,3266.5076,0.5201219916343689,5.82861
Zambia,ZMB,2015,Africa,3576.9255,0.5584074854850769,5.2015085
Zimbabwe,ZWE,2019,Africa,4993.8438,0.5025644898414612,5.1730795
